7,6,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,7,11
0,0,0
7,9,9
0,0,0
0,0,0
9,6,10
8,7,9
0,0,0
7,7,11
0,0,0
8,7,11
0,0,0
0,0,0
0,0,0
8,6,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,6,11
0,0,0
0,0,0
9,6,10
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,7,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,6,11
0,0,0
6,7,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,8,9
0,0,0
0,0,0
8,7,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,9,8
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,6,10
0,0,0
0,0,0
0,0,0
8,6,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,6,11
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
7,9,9
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,6,10
0,0,0
0,0,0
7,10,9
0,0,0
0,0,0
7,9,10
